node,pr,auth,hub
145,0.0005618565219407299,0.0006112951530892672,0.000611295153089267
146,0.0012060650282938953,0.001274490065143254,0.0012744900651432537
147,0.0014777319130857035,0.001571459271037952,0.0015714592710379517
148,0.0011241617210309245,0.0011765486707523097,0.0011765486707523095
149,0.00030612516157479106,0.00023689865491835678,0.00023689865491835672
150,0.001025993092643797,0.0011247987751812714,0.0011247987751812712
151,0.0004292002766759075,0.00040915923669895214,0.0004091592366989521
152,0.0006000639957087096,0.0005838425570832363,0.0005838425570832362
153,0.00032256206734275055,0.00026933124390150765,0.00026933124390150754
154,0.00128949112354459,0.0013514499762653986,0.0013514499762653984
155,0.0007809786969683042,0.0008308162913613719,0.0008308162913613718
156,0.00013753291805127356,3.259172700562004e-05,3.259172700562004e-05
157,0.0005160515632891858,0.0005208751969524547,0.0005208751969524546
158,0.0002594150089782206,0.00018192730539662349,0.00018192730539662343
159,0.00074980287131918,0.0007852894669949031,0.0007852894669949028
160,0.000785372085893592,0.0008345339773791987,0.0008345339773791983
161,0.0004680108962363761,0.0004756460835379953,0.00047564608353799524
162,0.00036129997576806735,0.0003329697837878056,0.00033296978378780556
163,0.0007065546239015516,0.0007547431687553563,0.0007547431687553561
164,0.0003035832615574501,0.0002609353842352643,0.00026093538423526417
166,0.00040174274298385404,0.0003548412136258617,0.0003548412136258615
167,0.0007558157587351073,0.0008040181767397124,0.000804018176739712
168,0.0006772895953672016,0.0007102320571634669,0.0007102320571634667
169,0.0013456642626070287,0.0014490106513793044,0.0014490106513793042
170,0.0013772109133426771,0.0014836940407539296,0.0014836940407539291
171,0.0011753863171064007,0.001273957097905155,0.0012739570979051547
172,0.0005953803481365538,0.0006107854654993208,0.0006107854654993206
173,0.0006720470889094307,0.0006831644278141738,0.0006831644278141736
174,0.0004939701372377705,0.00047795804560437646,0.00047795804560437635
176,0.0007334065922571469,0.000752552282606002,0.0007525522826060019
177,0.00021117274201183105,0.0001331856531558094,0.0001331856531558094
178,0.0006256139270788046,0.0006381647392854076,0.0006381647392854074
179,0.0010535452850396379,0.00113651680237199,0.0011365168023719896
