,410,314,284,261,203,154,104,56,348,282,412,212,148,134,122,61,37,160,285,236,171,185,315,428,311,337,320,288,234,178,159,325,326,103,317,353,381,130,36,54,233,249,128,135,147,58,415,181,443,213,174,133,88,85,25,38,220,429,458,176,179,456,182,50,186,224,455,450,303,434,404,118,18,115,278,266,247,229,216,193,184,164,156,81,79,55,343,145,141,68,48,198,254,150,49,125,329,283,112,280,209,268,78,75,16,155,371,416,251,142,451,297,293,426,425,194,299,440,359,274,151,250,275,460,208,175,165,310,231,214,374,95,123,375,391,102,51,313,357,430,418,403,402,340,393,352,365,427,339,169,308,20,23,39,42,82,83,91,98,101,110,111,132,144,163,438,177,206,210,211,248,252,294,304,333,67,461,379,376,388,342,358,360,368,93,100,127,146,161,382,218,230,432,289,355,453,362,373,452,354,295,200,57,62,140,183,188,225,238,318,245,338,73,108,139,205,237,260,286,334,378,377,241,441,442,464,417,401,324,322,290,270,361,196,158,129,423,356,243,319,17,28,29,41,45,64,76,328,149,173,190,52,255,263,269,316,170,32,302,407,86,447,281,215,117,97,87,80,66,107,180,34,195,239,330,271,292,305,312,466,364,370,397,72,389,409,437,465,462,59,467,431,446,387,347,301,99,53,77,366,65,207,232,276,74,346,400,384,335,405,272,262,257,242,240,228,197,138,120,69,298,8,168,459,398,449,11,380,306,124,444,26,448,143,256,258,414,199,436,468,136,307,344,351,363,454,457,5,300,7,15,46,187,60,244,191,12,264,287,217,2,9,10,13,14,3,265,6,223,235,296,336,4,40,219,162,44,395,202,192,126,131,47,369,167,109,267,96,70,33,424,152,35,24,43,90,92,372,332,30,204,273,277,327,386,84,21,422,137,106,22,119,114,116,166,323,350,390,463,469,349,189,445,94,31,399,413,321,331,27,71,279,411,421,435,121,309,394,172,153,1,89,439,396,201,19,222,221,226,227,253,246,291,385,408,420,113,419,392,383,367,345,341,433,105,63,259,406,157
410,1,0.2842591909396746,0.2842591909396746,0.2842591909396746,0.2842591909396746,0.26427265101264863,0.2428213398057268,0.2842591909396746,0.25352619492462314,0.2581460620011087,0.2579136876402265,0.24875709677824168,0.24352451573178097,0.24934674791763353,0.2517838968740082,0.2500187276438312,0.2842591909396746,0.2620602630380359,0.24973542464828524,0.2842591909396746,0.18531277803543345,0.24911161504776158,0.28026165336575737,0.8,0.8,0.2435116057598743,0.21119439175087812,0.2435116057598743,0.2435116057598743,0.21119439175087812,0.2435116057598743,0.24528818300083605,0.2525224190524728,0.2842591909396746,0.8,0.21650979073834928,0.23274181049493894,0.25943527406130074,0.1784754556729543,0.1784754556729543,0.1784754556729543,0.20630356205241146,0.8,0.8,0.8,0.26930700235828786,0.24632739508828647,0.5395254378345014,0.2842591909396746,0.20998858810895113,0.23026610552311033,0.2404828327166234,0.22437498559683589,0.2315681843407783,0.2315681843407783,0.20998858810895113,0.20998858810895113,0.2315681843407783,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.24712388952431286,0.20998858810895113,0.18294727700246474,0.20998858810895113,0.20998858810895113,0.2315681843407783,0.20998858810895113,0.3314332974577856,0.24939748109246854,0.21400451547447952,0.20998858810895113,0.221564656946173,0.18950797571682426,0.18950797571682426,0.18950797571682426,0.21782904476282783,0.22674978954382052,0.20788038053506572,0.221564656946173,0.18950797571682426,0.2171752671834328,0.18950797571682426,0.2171752671834328,0.22589071330893967,0.17887717774188197,0.23853154382126351,0.17887717774188197,0.24939748109246854,0.24939748109246854,0.20998858810895113,0.17887717774188197,0.17887717774188197,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.20998858810895113,0.17887717774188197,0.17887717774188197,0.20998858810895113,0.20998858810895113,0.17887717774188197,0.20998858810895113,0.20998858810895113,0.1954153716627567,0.1954153716627567,0.1954153716627567,0.24712388952431286,0.24543389206602279,0.20998858810895113,0.18294727700246474,0.17887717774188197,0.15590596589597838,0.1925735796982187,0.1954153716627567,0.15590596589597838,0.1954153716627567,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.20998858810895113,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,0.17887717774188197,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,1.794699544833487e-34,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,9.885283912175219e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391892082264534e-34,1.0130752425973528e-34,0.0,0.0,1.0667802951522557e-34,1.0460445744102023e-34,9.803647098487905e-35,1.1159030497723908e-34,0.0,0.0,1.2872827283974537e-34,1.4884843335031915e-34,1.3509395228393284e-34,0.0,0.0,1.1159030497723908e-34,1.2753177711684466e-34,3.048287606773811e-27,1.3790636453612475e-26,2.825715970445412e-27,2.825715970445412e-27,4.571248735816795e-27,4.454555045737278e-27,4.39475667779547e-27,0,4.2205838646555325e-27,0.0,0.0,9.764478927655316e-35,9.764478927655316e-35,1.393298995696309e-34,7.433217660415898e-35,8.442293688311273e-35,0.0,3.6765096826028597e-47,4.571511552337667e-27,2.825715970445412e-27,0,0.0,0.0,0.0,0.0,0,4.2591793405192714e-27,0.0,0.0,0.0,0.0,0.0,0,4.571511552337667e-27,0.0,0.0,1.8183104334580154e-14,2.4953909895995918e-26,1.588440140320518e-14,1.5884401403205202e-14,1.5884401403205183e-14,0.0,1.588440140320515e-14,1.8183104334580154e-14,1.818310433458015e-14,1.818310433458015e-14,1.5884401403205202e-14,1.818310433458015e-14,1.818310433458015e-14,1.8115373116852561e-34,1.8115373116852561e-34,1.818310433458015e-14,1.818310433458015e-14,1.818310433458015e-14,1.8183104334580154e-14,1.5884401403205133e-14,1.818310433458015e-14,1.5884401403205177e-14,1.3796248576732532e-34,1.3796248576732532e-34,1.818310433458015e-14,1.818310433458015e-14,1.818310433458015e-14,1.818310433458015e-14,1.8183104334580154e-14,1.4866435320831796e-34,1.8183104334580148e-14,1.8183104334580154e-14,1.8183104334580154e-14,7.321368073235279e-35,1.8183104334580148e-14,1.6941022395113933e-26,2.1473551165794083e-26,2.1473551165794083e-26,2.1473551165794083e-26,2.031343158906013e-26,2.1473551165794083e-26,2.2984394089354125e-26,1.8876058496157968e-26,0.0,1.5884401403205133e-14,1.5884401403205168e-14,1.5884401403205168e-14,1.8183104334580154e-14,7.321368073235279e-35,1.588440140320515e-14,4.904740697706538e-27,1.818310433458015e-14,1.818310433458015e-14,0.0,5.217905180926621e-27,4.925021301422059e-27,4.925021301422059e-27,5.217905180926621e-27,4.925021301422059e-27,1.6941022395113933e-26,2.4953909895995918e-26,2.4953909895995918e-26,1.5924694065940525e-34,1.5924694065940525e-34,0,1.9011187654947803e-34,1.818310433458015e-14,7.321368073235279e-35,0.0,1.5924694065940525e-34,7.321368073235279e-35,6.419806542319767e-47,1.102952904780858e-46,4.942641956087609e-35,8.603325992705247e-35,1.102952904780858e-46,9.492954879312308e-47,8.724667795064174e-47,8.724667795064174e-47,1.102952904780858e-46,6.419806542319767e-47,6.419806542319767e-47,6.419806542319767e-47,6.419806542319767e-47,6.419806542319767e-47,6.419806542319767e-47,6.419806542319767e-47,1.0721601116742797e-34,8.724667795064174e-47,1.1074646970749053e-34,1.1074646970749053e-34,1.2904988989057872e-34,6.419806542319767e-47
314,0.2842591909396746,1,0.8,0.8,0.8,0.5661381626703448,0.37136217634998364,0.8,0.438986899202789,0.3601859945538627,0.5617391304347826,0.4091419506176247,0.34465267960523976,0.4381042919972704,0.3576666021634345,0.3535021922537703,0.6400000000000001,0.4605558539789152,0.43601061695328264,0.6400000000000001,0.1869508031086167,0.397600705174201,0.4913900493434847,0.2842591909396746,0.2842591909396746,0.2573135295706185,0.21213502565487452,0.2573135295706185,0.2573135295706185,0.21213502565487452,0.2573135295706185,0.39290034300858595,0.4798038455469488,0.6400000000000001,0.2842591909396746,0.22069025114771815,0.33337308420008677,0.22964304333479912,0.1797998864387338,0.1797998864387338,0.1797998864387338,0.2046216022817095,0.2842591909396746,0.2842591909396746,0.2842591909396746,0.45567377801782344,0.46844638586320864,0.2737469867741852,0.6400000000000001,0.20869565217391314,0.3492869565217392,0.35515130434782616,0.39188405797101455,0.4834782608695653,0.4834782608695653,0.20869565217391314,0.20869565217391314,0.4034782608695653,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.4243478260869566,0.20869565217391314,0.17762607632022984,0.20869565217391314,0.20869565217391314,0.4834782608695653,0.20869565217391314,0.31876199622119583,0.226824347826087,0.3246376811594204,0.20869565217391314,0.2811068503015574,0.1840669727248178,0.1840669727248178,0.1840669727248178,0.268735021752109,0.3155927626248988,0.2894950040507697,0.2811068503015574,0.1840669727248178,0.28586551444774516,0.1840669727248178,0.28586551444774516,0.2068684057971015,0.16695652173913053,0.22359647217735246,0.16695652173913053,0.226824347826087,0.226824347826087,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.19450405045541874,0.19450405045541874,0.19450405045541874,0.4243478260869566,0.40597922656333263,0.20869565217391314,0.17762607632022984,0.16695652173913053,0.14655650046654653,0.22663130859340008,0.19450405045541874,0.14655650046654653,0.19450405045541874,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391892082264534e-34,1.0130752425973528e-34,0.0,0.0,1.0667802951522557e-34,1.0460445744102025e-34,9.803647098487907e-35,1.1159030497723908e-34,0.0,0.0,1.2872827283974537e-34,1.4884843335031915e-34,1.3509395228393284e-34,0.0,0.0,1.1159030497723908e-34,1.2753177711684466e-34,3.0482876067738125e-27,1.3790636453612475e-26,2.8257159704454135e-27,2.8257159704454135e-27,4.571248735816797e-27,4.45455504573728e-27,4.394756677795472e-27,0,4.220583864655534e-27,0.0,0.0,9.764478927655316e-35,9.764478927655316e-35,1.3932989956963091e-34,7.433217660415899e-35,8.442293688311273e-35,0.0,3.6765096826028597e-47,4.5715115523376685e-27,2.8257159704454135e-27,0,0.0,0.0,0.0,0.0,0,4.259179340519272e-27,0.0,0.0,0.0,0.0,0.0,0,4.5715115523376685e-27,0.0,0.0,1.8183104334580154e-14,2.4953909895995915e-26,1.588440140320518e-14,1.5884401403205202e-14,1.5884401403205183e-14,0.0,1.5884401403205155e-14,1.8183104334580154e-14,1.818310433458015e-14,1.818310433458015e-14,1.5884401403205202e-14,1.818310433458015e-14,1.8183104334580154e-14,1.811537311685256e-34,1.811537311685256e-34,1.818310433458015e-14,1.818310433458015e-14,1.8183104334580154e-14,1.8183104334580154e-14,1.5884401403205142e-14,1.8183104334580154e-14,1.588440140320518e-14,1.3796248576732532e-34,1.3796248576732532e-34,1.818310433458015e-14,1.8183104334580148e-14,1.818310433458015e-14,1.818310433458015e-14,1.818310433458015e-14,1.4866435320831799e-34,1.8183104334580154e-14,1.818310433458015e-14,1.818310433458015e-14,7.32136807323528e-35,1.818310433458015e-14,1.6941022395113927e-26,2.1473551165794077e-26,2.1473551165794077e-26,2.1473551165794077e-26,2.031343158906013e-26,2.1473551165794077e-26,2.2984394089354125e-26,1.8876058496157965e-26,0.0,1.5884401403205142e-14,1.588440140320517e-14,1.5884401403205168e-14,1.8183104334580154e-14,7.32136807323528e-35,1.5884401403205155e-14,4.9047406977065394e-27,1.818310433458015e-14,1.818310433458015e-14,0.0,5.2179051809266225e-27,4.9250213014220605e-27,4.9250213014220605e-27,5.2179051809266225e-27,4.9250213014220605e-27,1.6941022395113927e-26,2.4953909895995915e-26,2.4953909895995915e-26,1.592469406594053e-34,1.592469406594053e-34,0,1.9011187654947805e-34,1.8183104334580148e-14,7.32136807323528e-35,0.0,1.592469406594053e-34,7.32136807323528e-35,6.419806542319768e-47,1.102952904780858e-46,4.94264195608761e-35,8.603325992705248e-35,1.102952904780858e-46,9.492954879312308e-47,8.724667795064174e-47,8.724667795064174e-47,1.102952904780858e-46,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,1.0721601116742797e-34,8.724667795064174e-47,1.1074646970749053e-34,1.1074646970749053e-34,1.2904988989057874e-34,6.419806542319768e-47
284,0.2842591909396746,0.8,1,0.8,0.8,0.5661381626703448,0.37136217634998364,0.8,0.438986899202789,0.3601859945538627,0.5617391304347826,0.4091419506176247,0.34465267960523976,0.4381042919972704,0.3576666021634345,0.3535021922537703,0.6400000000000001,0.4605558539789152,0.43601061695328264,0.6400000000000001,0.1869508031086167,0.397600705174201,0.4913900493434847,0.2842591909396746,0.2842591909396746,0.2573135295706185,0.21213502565487452,0.2573135295706185,0.2573135295706185,0.21213502565487452,0.2573135295706185,0.39290034300858595,0.4798038455469488,0.6400000000000001,0.2842591909396746,0.22069025114771815,0.33337308420008677,0.22964304333479912,0.1797998864387338,0.1797998864387338,0.1797998864387338,0.2046216022817095,0.2842591909396746,0.2842591909396746,0.2842591909396746,0.45567377801782344,0.46844638586320864,0.2737469867741852,0.6400000000000001,0.20869565217391314,0.3492869565217392,0.35515130434782616,0.39188405797101455,0.4834782608695653,0.4834782608695653,0.20869565217391314,0.20869565217391314,0.4034782608695653,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.4243478260869566,0.20869565217391314,0.17762607632022984,0.20869565217391314,0.20869565217391314,0.4834782608695653,0.20869565217391314,0.31876199622119583,0.226824347826087,0.3246376811594204,0.20869565217391314,0.2811068503015574,0.1840669727248178,0.1840669727248178,0.1840669727248178,0.268735021752109,0.3155927626248988,0.2894950040507697,0.2811068503015574,0.1840669727248178,0.28586551444774516,0.1840669727248178,0.28586551444774516,0.2068684057971015,0.16695652173913053,0.22359647217735246,0.16695652173913053,0.226824347826087,0.226824347826087,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.16695652173913053,0.20869565217391314,0.20869565217391314,0.19450405045541874,0.19450405045541874,0.19450405045541874,0.4243478260869566,0.40597922656333263,0.20869565217391314,0.17762607632022984,0.16695652173913053,0.14655650046654653,0.22663130859340008,0.19450405045541874,0.14655650046654653,0.19450405045541874,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.20869565217391314,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,0.16695652173913053,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,1.7946995448334875e-34,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,9.88528391217522e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391892082264534e-34,1.0130752425973528e-34,0.0,0.0,1.0667802951522557e-34,1.0460445744102025e-34,9.803647098487907e-35,1.1159030497723908e-34,0.0,0.0,1.2872827283974537e-34,1.4884843335031915e-34,1.3509395228393284e-34,0.0,0.0,1.1159030497723908e-34,1.2753177711684466e-34,3.0482876067738125e-27,1.3790636453612475e-26,2.8257159704454135e-27,2.8257159704454135e-27,4.571248735816797e-27,4.45455504573728e-27,4.394756677795472e-27,0,4.220583864655534e-27,0.0,0.0,9.764478927655316e-35,9.764478927655316e-35,1.3932989956963091e-34,7.433217660415899e-35,8.442293688311273e-35,0.0,3.6765096826028597e-47,4.5715115523376685e-27,2.8257159704454135e-27,0,0.0,0.0,0.0,0.0,0,4.259179340519272e-27,0.0,0.0,0.0,0.0,0.0,0,4.5715115523376685e-27,0.0,0.0,1.8183104334580154e-14,2.4953909895995915e-26,1.588440140320518e-14,1.5884401403205202e-14,1.5884401403205183e-14,0.0,1.5884401403205155e-14,1.8183104334580154e-14,1.818310433458015e-14,1.818310433458015e-14,1.5884401403205202e-14,1.818310433458015e-14,1.8183104334580154e-14,1.811537311685256e-34,1.811537311685256e-34,1.818310433458015e-14,1.818310433458015e-14,1.8183104334580154e-14,1.8183104334580154e-14,1.5884401403205142e-14,1.8183104334580154e-14,1.588440140320518e-14,1.3796248576732532e-34,1.3796248576732532e-34,1.818310433458015e-14,1.8183104334580148e-14,1.818310433458015e-14,1.818310433458015e-14,1.818310433458015e-14,1.4866435320831799e-34,1.8183104334580154e-14,1.818310433458015e-14,1.818310433458015e-14,7.32136807323528e-35,1.818310433458015e-14,1.6941022395113927e-26,2.1473551165794077e-26,2.1473551165794077e-26,2.1473551165794077e-26,2.031343158906013e-26,2.1473551165794077e-26,2.2984394089354125e-26,1.8876058496157965e-26,0.0,1.5884401403205142e-14,1.588440140320517e-14,1.5884401403205168e-14,1.8183104334580154e-14,7.32136807323528e-35,1.5884401403205155e-14,4.9047406977065394e-27,1.818310433458015e-14,1.818310433458015e-14,0.0,5.2179051809266225e-27,4.9250213014220605e-27,4.9250213014220605e-27,5.2179051809266225e-27,4.9250213014220605e-27,1.6941022395113927e-26,2.4953909895995915e-26,2.4953909895995915e-26,1.592469406594053e-34,1.592469406594053e-34,0,1.9011187654947805e-34,1.8183104334580148e-14,7.32136807323528e-35,0.0,1.592469406594053e-34,7.32136807323528e-35,6.419806542319768e-47,1.102952904780858e-46,4.94264195608761e-35,8.603325992705248e-35,1.102952904780858e-46,9.492954879312308e-47,8.724667795064174e-47,8.724667795064174e-47,1.102952904780858e-46,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,6.419806542319768e-47,1.0721601116742797e-34,8.724667795064174e-47,1.1074646970749053e-34,1.1074646970749053e-34,1.2904988989057874e-34,6.419806542319768e-47
