node,pr,auth,hub
1,0.17543859649122834,0.15286891427496574,0.20404951522809922
2,0.32456140350877144,0.3706868896297063,0.287874937722891
3,0.3245614035087725,0.24734709912018857,0.3301590510270038
4,0.17543859649122784,0.2290970969751394,0.1779164960220059
